accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.52437258,0.0131907,0.3732951,0.01,0.01,0,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
0.85918279,0.02521143,0.91540178,0.01,0.01,0,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(10, 10)"
0.52437245,0.01319037,0.37418796,0.01,0.01,0,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
0.85301139,0.02291428,0.56198474,0.01,0.01,0,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(20, 20)"
0.8582328,0.02484004,0.67720207,0.01,0.01,0,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(20, 20)"
0.77959915,0.01904156,0.60397419,0.01,0.01,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(10, 10)"
0.4945237,0.0125279,0.33157945,0.01,0.01,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(15,)"
0.74199555,0.01831587,0.6997325,0.01,0.01,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(10, 10)"
0.49452359,0.01252799,0.32785889,0.01,0.01,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(15,)"
0.75552676,0.01804744,0.49505687,0.01,0.01,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(20, 20)"
0.74435928,0.0185032,0.66174076,0.01,0.01,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(20, 20)"
0.78008171,0.01868013,0.53988276,0.01,0.01,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(10, 10)"
0.49452371,0.01252799,0.33166125,0.01,0.01,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
0.73949583,0.01839128,0.6554363,0.01,0.01,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(10, 10)"
0.49452376,0.01252804,0.33211224,0.01,0.01,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
0.7578847,0.01809369,0.45848691,0.01,0.01,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(20, 20)"
0.74474193,0.01841256,0.59767857,0.01,0.01,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(20, 20)"
0.68079021,0.01626099,0.58868877,0.01,0.01,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(10, 10)"
0.47754982,0.01199081,0.30784142,0.01,0.01,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(15,)"
0.64868115,0.01390138,0.54688369,0.01,0.01,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(10, 10)"
0.65812597,0.01516955,0.4471588,0.01,0.01,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(20, 20)"
0.47754982,0.01199079,0.30786075,0.01,0.01,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(15,)"
0.637217,0.01472499,0.52978088,0.01,0.01,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(20, 20)"
0.68099594,0.016354,0.51068922,0.01,0.01,0.8,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(10, 10)"
0.47754984,0.0119908,0.30801848,0.01,0.01,0.8,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
0.63254764,0.01473033,0.52398875,0.01,0.01,0.8,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(10, 10)"
0.47754983,0.01199084,0.30786253,0.01,0.01,0.8,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
